fold,vowel,network,feature_idx,mu,lambda,gc,gct,selected
3,1,master,20,0.001569,0.994044,-0.992476,-0.004387,1
3,1,master,21,0.028341,0.985667,-0.957326,0.014008,1
3,1,master,22,0.000643,0.995579,-0.994936,-0.003778,1
3,1,master,23,0.005599,0.953362,-0.947763,-0.041039,1
3,1,master,24,0.000011,0.970238,-0.970227,-0.029751,1
3,1,master,25,0.034571,0.953367,-0.918797,-0.012062,1
3,1,master,26,0.000142,0.976511,-0.976369,-0.023346,1
3,1,master,27,0.012077,0.977185,-0.965108,-0.010738,1
3,1,master,28,0.048420,0.965461,-0.917041,0.013881,1
3,1,master,29,0.005445,0.988195,-0.982749,-0.006360,1
3,1,master,30,0.002541,0.993682,-0.991140,-0.003777,1
3,1,master,31,0.000006,0.997489,-0.997483,-0.002505,1
3,1,master,32,0.022989,0.892130,-0.869140,-0.084881,1
3,1,master,33,0.033797,0.843412,-0.809614,-0.122791,1
3,1,master,34,0.046813,0.910134,-0.863321,-0.043053,1
3,1,master,35,0.053889,0.931285,-0.877396,-0.014826,1
3,1,master,36,0.064697,0.922169,-0.857472,-0.013134,1
3,1,master,37,0.061774,0.928615,-0.866841,-0.009611,1
3,1,master,38,0.051766,0.939951,-0.888185,-0.008283,1
3,1,master,39,0.060788,0.947719,-0.886931,0.008507,1
3,1,master,40,0.039189,0.960305,-0.921116,-0.000506,1
3,1,master,41,0.065929,0.941001,-0.875072,0.006930,1
3,1,master,42,0.037117,0.957471,-0.920354,-0.005411,1
3,1,master,43,0.040443,0.939761,-0.899317,-0.019796,1
3,1,master,44,0.036908,0.944552,-0.907644,-0.018541,1
3,1,master,45,0.027453,0.875495,-0.848042,-0.097052,1
3,1,master,46,0.033537,0.853323,-0.819787,-0.113140,1
3,1,master,47,0.046992,0.912861,-0.865869,-0.040147,1
3,1,master,48,0.051072,0.923190,-0.872118,-0.025738,1
3,1,master,49,0.056994,0.921800,-0.864807,-0.021206,1
3,1,master,50,0.063260,0.931875,-0.868615,-0.004865,1
3,1,master,51,0.052723,0.929766,-0.877043,-0.017511,1
3,1,master,52,0.054773,0.946950,-0.892178,0.001723,1
3,1,master,53,0.035724,0.961091,-0.925366,-0.003185,1
3,1,master,54,0.061102,0.938582,-0.877480,-0.000315,1
3,1,master,55,0.031205,0.961476,-0.930271,-0.007319,1
3,1,master,56,0.037097,0.942295,-0.905199,-0.020608,1
3,1,master,57,0.031492,0.949841,-0.918349,-0.018667,1
3,1,master,58,0.036176,0.974426,-0.938250,0.010602,1
3,1,master,59,0.000001,0.954926,-0.954925,-0.045074,1
3,1,master,60,0.012090,0.933075,-0.920985,-0.054836,1
3,1,master,61,0.001896,0.500024,-0.498128,-0.498080,1
3,1,master,62,0.001896,0.500042,-0.498146,-0.498062,1
3,1,master,63,0.001663,0.988643,-0.986980,-0.009693,1
3,1,master,64,0.000424,0.993079,-0.992655,-0.006497,1
3,1,master,65,0.000099,0.952192,-0.952093,-0.047709,1
3,1,master,66,0.000239,0.998211,-0.997972,-0.001550,1
3,1,master,67,0.001614,0.941677,-0.940063,-0.056709,1
3,1,master,68,0.001662,0.952927,-0.951265,-0.045411,1
3,1,master,69,0.000109,0.980334,-0.980225,-0.019557,1
3,1,master,70,0.000054,0.949985,-0.949931,-0.049961,1
3,1,master,71,0.000621,0.902750,-0.902129,-0.096629,1
3,1,master,72,0.000319,0.996036,-0.995717,-0.003645,1
3,1,master,73,0.004850,0.856092,-0.851242,-0.139058,1
3,1,master,74,0.000740,0.908737,-0.907996,-0.090523,1
3,1,master,75,0.000406,0.993530,-0.993124,-0.006064,1
3,1,master,76,0.000394,0.998751,-0.998357,-0.000855,1
3,1,master,77,0.000621,0.902750,-0.902129,-0.096629,1
3,1,master,78,0.000319,0.996035,-0.995716,-0.003646,1
3,1,master,79,0.004849,0.856096,-0.851247,-0.139055,1
3,1,master,80,0.000742,0.908675,-0.907933,-0.090583,1
3,1,master,81,0.000406,0.993530,-0.993124,-0.006064,1
3,1,master,82,0.000394,0.998752,-0.998358,-0.000854,1
3,1,master,83,0.053679,0.632690,-0.579011,-0.313631,1
3,1,master,84,0.001655,0.985403,-0.983748,-0.012941,1
3,1,expert,0,0.026191,0.883167,-0.856976,-0.090641,1
3,1,expert,1,0.025567,0.883947,-0.858381,-0.090486,1
3,1,expert,2,0.024526,0.865497,-0.840971,-0.109977,1
3,1,expert,3,0.069329,0.801393,-0.732064,-0.129277,1
3,1,expert,4,0.068930,0.780178,-0.711249,-0.150892,1
3,1,expert,5,0.078640,0.800844,-0.722204,-0.120516,1
3,1,expert,6,0.063807,0.837900,-0.774093,-0.098293,1
3,1,expert,7,0.024497,0.905667,-0.881170,-0.069836,1
3,1,expert,8,0.114713,0.935042,-0.820330,0.049755,1
3,1,expert,9,0.069634,0.775372,-0.705738,-0.154993,1
3,1,expert,10,0.069125,0.935089,-0.865964,0.004214,1
3,1,expert,11,0.025415,0.770104,-0.744690,-0.204481,1
3,1,expert,12,0.048882,0.694163,-0.645282,-0.256955,1
3,1,expert,13,0.006299,0.878561,-0.872262,-0.115140,1
3,1,expert,14,0.029661,0.922142,-0.892481,-0.048198,1
3,1,expert,15,0.022453,0.838721,-0.816268,-0.138825,1
3,1,expert,16,0.144623,0.931829,-0.787206,0.076452,1
3,1,expert,17,0.082797,0.892328,-0.809531,-0.024875,1
3,1,expert,18,0.041387,0.981398,-0.940010,0.022785,1
3,1,expert,19,0.042603,0.962258,-0.919655,0.004861,1
3,1,expert,20,0.056377,0.946061,-0.889684,0.002438,1
3,1,expert,21,0.013578,0.978745,-0.965167,-0.007676,1
3,1,expert,22,0.040544,0.967784,-0.927240,0.008327,1
3,1,expert,23,0.014976,0.921446,-0.906470,-0.063578,1
3,1,expert,24,0.078657,0.896658,-0.818001,-0.024685,1
3,1,expert,25,0.034024,0.925216,-0.891192,-0.040760,1
3,1,expert,26,0.049149,0.927478,-0.878329,-0.023373,1
3,1,expert,27,0.014661,0.926996,-0.912335,-0.058342,1
3,1,expert,28,0.068564,0.953147,-0.884583,0.021711,1
3,1,expert,29,0.115848,0.917562,-0.801714,0.033411,1
3,1,expert,30,0.080293,0.910037,-0.829744,-0.009670,1
3,1,expert,31,0.043798,0.955375,-0.911577,-0.000827,1
3,1,expert,32,0.004751,0.870414,-0.865663,-0.124835,1
3,1,expert,33,0.017605,0.855738,-0.838133,-0.126656,1
3,1,expert,34,0.010828,0.906043,-0.895215,-0.083128,1
3,1,expert,35,0.014101,0.969658,-0.955557,-0.016241,1
3,1,expert,36,0.027932,0.925585,-0.897653,-0.046483,1
3,1,expert,37,0.010733,0.946761,-0.936028,-0.042506,1
3,1,expert,38,0.019915,0.954221,-0.934306,-0.025864,1
3,1,expert,39,0.024131,0.930982,-0.906850,-0.044887,1
3,1,expert,40,0.027721,0.950890,-0.923169,-0.021389,1
3,1,expert,41,0.029035,0.966989,-0.937955,-0.003976,1
3,1,expert,42,0.026657,0.960753,-0.934096,-0.012591,1
3,1,expert,43,0.023005,0.972115,-0.949110,-0.004879,1
3,1,expert,44,0.038471,0.951449,-0.912978,-0.010081,1
3,1,expert,45,0.010325,0.859446,-0.849121,-0.130229,1
3,1,expert,46,0.021342,0.876490,-0.855148,-0.102168,1
3,1,expert,47,0.018246,0.889061,-0.870815,-0.092694,1
3,1,expert,48,0.022762,0.949192,-0.926430,-0.028047,1
3,1,expert,49,0.038837,0.901928,-0.863091,-0.059235,1
3,1,expert,50,0.017631,0.956949,-0.939318,-0.025420,1
3,1,expert,51,0.028424,0.962125,-0.933701,-0.009451,1
3,1,expert,52,0.043468,0.947253,-0.903784,-0.009279,1
3,1,expert,53,0.028794,0.949941,-0.921147,-0.021265,1
3,1,expert,54,0.033579,0.962859,-0.929281,-0.003562,1
3,1,expert,55,0.037175,0.953495,-0.916320,-0.009330,1
3,1,expert,56,0.021987,0.974200,-0.952213,-0.003813,1
3,1,expert,57,0.046806,0.960289,-0.913484,0.007095,1
3,1,expert,58,0.083725,0.919882,-0.836157,0.003607,1
3,1,expert,59,0.049735,0.933071,-0.883335,-0.017194,1
3,1,expert,60,0.013961,0.853989,-0.840028,-0.132051,1
3,1,expert,61,0.015197,0.250005,-0.234807,-0.734798,1
3,1,expert,62,0.015198,0.250000,-0.234802,-0.734802,1
3,1,expert,63,0.027968,0.885310,-0.857342,-0.086723,1
3,1,expert,64,0.059951,0.952999,-0.893048,0.012950,1
3,1,expert,65,0.011983,0.951409,-0.939426,-0.036609,1
3,1,expert,66,0.015167,0.894812,-0.879644,-0.090021,1
3,1,expert,67,0.019596,0.814268,-0.794672,-0.166137,1
3,1,expert,68,0.003402,0.952869,-0.949467,-0.043729,1
3,1,expert,69,0.005342,0.897957,-0.892615,-0.096701,1
3,1,expert,70,0.003402,0.981750,-0.978348,-0.014848,1
3,1,expert,71,0.035603,0.677645,-0.642042,-0.286752,1
3,1,expert,72,0.033585,0.858922,-0.825337,-0.107493,1
3,1,expert,73,0.013880,0.911155,-0.897275,-0.074965,1
3,1,expert,74,0.017269,0.828924,-0.811655,-0.153807,1
3,1,expert,75,0.010869,0.899628,-0.888759,-0.089503,1
3,1,expert,76,0.022152,0.846285,-0.824133,-0.131562,1
3,1,expert,77,0.035603,0.677645,-0.642042,-0.286752,1
3,1,expert,78,0.033585,0.858922,-0.825337,-0.107493,1
3,1,expert,79,0.013881,0.911150,-0.897269,-0.074969,1
3,1,expert,80,0.017266,0.828946,-0.811680,-0.153789,1
3,1,expert,81,0.010868,0.899632,-0.888764,-0.089500,1
3,1,expert,82,0.022152,0.846288,-0.824136,-0.131560,1
3,1,expert,83,0.022169,0.798977,-0.776808,-0.178854,1
3,1,expert,84,0.154581,0.866340,-0.711759,0.020921,1
3,2,master,0,0.044380,0.845299,-0.800919,-0.110321,1
3,2,master,1,0.043643,0.845501,-0.801858,-0.110856,1
3,2,master,2,0.042797,0.838326,-0.795529,-0.118877,1
3,2,master,3,0.047141,0.801721,-0.754580,-0.151137,1
3,2,master,4,0.049034,0.781874,-0.732840,-0.169092,1
3,2,master,5,0.040661,0.822356,-0.781695,-0.136983,1
3,2,master,6,0.033406,0.835477,-0.802071,-0.131116,1
3,2,master,7,0.001847,0.959664,-0.957817,-0.038489,1
3,2,master,8,0.083059,0.896751,-0.813692,-0.020190,1
3,2,master,9,0.001953,0.982130,-0.980177,-0.015917,1
3,2,master,10,0.012866,0.956100,-0.943234,-0.031034,1
3,2,master,11,0.035384,0.824646,-0.789261,-0.139970,1
3,2,master,12,0.001466,0.977968,-0.976502,-0.020566,1
3,2,master,13,0.002073,0.998098,-0.996024,0.000171,1
3,2,master,14,0.004472,0.980877,-0.976405,-0.014651,1
3,2,master,15,0.005697,0.906950,-0.901253,-0.087354,1
3,2,master,16,0.044964,0.906898,-0.861934,-0.048138,1
3,2,master,17,0.007347,0.888426,-0.881079,-0.104228,1
3,2,master,18,0.003822,0.951506,-0.947684,-0.044673,1
3,2,master,19,0.005399,0.965031,-0.959633,-0.029570,1
3,2,master,20,0.009976,0.991010,-0.981035,0.000986,1
3,2,master,21,0.017747,0.981646,-0.963898,-0.000607,1
3,2,master,22,0.009395,0.971111,-0.961716,-0.019494,1
3,2,master,23,0.008407,0.974754,-0.966348,-0.016839,1
3,2,master,24,0.000014,0.997944,-0.997930,-0.002042,1
3,2,master,25,0.012780,0.980372,-0.967592,-0.006847,1
3,2,master,26,0.024331,0.990072,-0.965741,0.014402,1
3,2,master,27,0.000021,0.997666,-0.997645,-0.002313,1
3,2,master,28,0.009941,0.978135,-0.968194,-0.011924,1
3,2,master,29,0.001568,0.993919,-0.992351,-0.004513,1
3,2,master,30,0.000063,0.998956,-0.998893,-0.000981,1
3,2,master,31,0.004950,0.954416,-0.949466,-0.040635,1
3,2,master,32,0.014942,0.951545,-0.936603,-0.033513,1
3,2,master,33,0.017065,0.903046,-0.885980,-0.079889,1
3,2,master,34,0.037318,0.960141,-0.922823,-0.002541,1
3,2,master,35,0.013905,0.939617,-0.925713,-0.046478,1
3,2,master,36,0.019373,0.935304,-0.915930,-0.045323,1
3,2,master,37,0.024291,0.944565,-0.920274,-0.031144,1
3,2,master,38,0.017090,0.962528,-0.945438,-0.020383,1
3,2,master,39,0.017499,0.942207,-0.924708,-0.040294,1
3,2,master,40,0.014150,0.940565,-0.926414,-0.045285,1
3,2,master,41,0.036746,0.912403,-0.875656,-0.050851,1
3,2,master,42,0.022662,0.935615,-0.912953,-0.041723,1
3,2,master,43,0.029499,0.948126,-0.918627,-0.022376,1
3,2,master,44,0.005834,0.962811,-0.956977,-0.031355,1
3,2,master,45,0.012836,0.982461,-0.969626,-0.004703,1
3,2,master,46,0.012700,0.932461,-0.919761,-0.054839,1
3,2,master,47,0.031412,0.974576,-0.943164,0.005988,1
3,2,master,48,0.005414,0.965909,-0.960496,-0.028677,1
3,2,master,49,0.014514,0.945257,-0.930743,-0.040230,1
3,2,master,50,0.019910,0.948679,-0.928769,-0.031411,1
3,2,master,51,0.015352,0.956428,-0.941075,-0.028220,1
3,2,master,52,0.011793,0.955696,-0.943903,-0.032512,1
3,2,master,53,0.010421,0.946105,-0.935684,-0.043474,1
3,2,master,54,0.029672,0.913878,-0.884207,-0.056450,1
3,2,master,55,0.018184,0.927242,-0.909058,-0.054574,1
3,2,master,56,0.026342,0.953728,-0.927386,-0.019931,1
3,2,master,57,0.006460,0.967676,-0.961215,-0.025864,1
3,2,master,58,0.027537,0.971856,-0.944319,-0.000607,1
3,2,master,59,0.002867,0.988613,-0.985747,-0.008520,1
3,2,master,60,0.003303,0.974659,-0.971356,-0.022037,1
3,2,master,61,0.001896,0.500031,-0.498135,-0.498074,1
3,2,master,62,0.001896,0.500043,-0.498147,-0.498061,1
3,2,master,63,0.002913,0.947182,-0.944270,-0.049905,1
3,2,master,64,0.000300,0.999303,-0.999003,-0.000396,1
3,2,master,65,0.000135,0.975396,-0.975261,-0.024469,1
3,2,master,66,0.001470,0.947509,-0.946039,-0.051020,1
3,2,master,67,0.001708,0.799957,-0.798249,-0.198336,1
3,2,master,68,0.000068,0.975234,-0.975167,-0.024698,1
3,2,master,69,0.002235,0.973067,-0.970832,-0.024697,1
3,2,master,70,0.000023,0.940038,-0.940015,-0.059939,1
3,2,master,71,0.004201,0.916906,-0.912705,-0.078894,1
3,2,master,72,0.003076,0.877370,-0.874294,-0.119555,1
3,2,master,73,0.001869,0.857139,-0.855270,-0.140992,1
3,2,master,74,0.003387,0.811537,-0.808150,-0.185077,1
3,2,master,75,0.001964,0.854819,-0.852856,-0.143217,1
3,2,master,76,0.000387,0.985373,-0.984986,-0.014239,1
3,2,master,77,0.004201,0.916906,-0.912705,-0.078894,1
3,2,master,78,0.003076,0.877370,-0.874294,-0.119555,1
3,2,master,79,0.001867,0.857220,-0.855352,-0.140913,1
3,2,master,80,0.003387,0.811536,-0.808149,-0.185077,1
3,2,master,81,0.001964,0.854819,-0.852856,-0.143217,1
3,2,master,82,0.000391,0.985473,-0.985082,-0.014137,1
3,2,master,83,0.053679,0.632690,-0.579011,-0.313631,1
3,2,master,84,0.001655,0.985403,-0.983748,-0.012941,1
3,2,expert,0,0.014358,0.873213,-0.858854,-0.112429,1
3,2,expert,1,0.013561,0.880128,-0.866566,-0.106311,1
3,2,expert,2,0.017427,0.859211,-0.841784,-0.123361,1
3,2,expert,3,0.041282,0.854733,-0.813451,-0.103985,1
3,2,expert,4,0.038696,0.860874,-0.822178,-0.100429,1
3,2,expert,5,0.047431,0.821039,-0.773608,-0.131529,1
3,2,expert,6,0.038092,0.834136,-0.796044,-0.127773,1
3,2,expert,7,0.021580,0.913220,-0.891640,-0.065200,1
3,2,expert,8,0.095168,0.933487,-0.838319,0.028656,1
3,2,expert,9,0.036465,0.846103,-0.809638,-0.117431,1
3,2,expert,10,0.099758,0.940183,-0.840425,0.039941,1
3,2,expert,11,0.013739,0.925602,-0.911864,-0.060659,1
3,2,expert,12,0.011515,0.812598,-0.801084,-0.175887,1
3,2,expert,13,0.033297,0.960041,-0.926744,-0.006662,1
3,2,expert,14,0.041998,0.945910,-0.903913,-0.012092,1
3,2,expert,15,0.033145,0.935680,-0.902535,-0.031175,1
3,2,expert,16,0.119565,0.884649,-0.765083,0.004214,1
3,2,expert,17,0.065435,0.754895,-0.689459,-0.179670,1
3,2,expert,18,0.038980,0.810844,-0.771864,-0.150175,1
3,2,expert,19,0.051539,0.935352,-0.883813,-0.013108,1
3,2,expert,20,0.031433,0.948881,-0.917448,-0.019686,1
3,2,expert,21,0.007891,0.943201,-0.935310,-0.048908,1
3,2,expert,22,0.014266,0.920893,-0.906627,-0.064841,1
3,2,expert,23,0.004525,0.977817,-0.973292,-0.017658,1
3,2,expert,24,0.032798,0.966855,-0.934057,-0.000347,1
3,2,expert,25,0.003656,0.963513,-0.959857,-0.032831,1
3,2,expert,26,0.075793,0.933769,-0.857976,0.009562,1
3,2,expert,27,0.017319,0.981960,-0.964641,-0.000721,1
3,2,expert,28,0.075083,0.956143,-0.881060,0.031226,1
3,2,expert,29,0.058096,0.933064,-0.874968,-0.008840,1
3,2,expert,30,0.017303,0.977872,-0.960569,-0.004825,1
3,2,expert,31,0.020903,0.979563,-0.958660,0.000466,1
3,2,expert,32,0.006068,0.967608,-0.961540,-0.026324,1
3,2,expert,33,0.007914,0.901615,-0.893702,-0.090471,1
3,2,expert,34,0.012458,0.929717,-0.917259,-0.057825,1
3,2,expert,35,0.014738,0.937432,-0.922694,-0.047830,1
3,2,expert,36,0.011566,0.950226,-0.938661,-0.038208,1
3,2,expert,37,0.003814,0.952004,-0.948189,-0.044182,1
3,2,expert,38,0.019937,0.960920,-0.940983,-0.019143,1
3,2,expert,39,0.008283,0.949909,-0.941626,-0.041808,1
3,2,expert,40,0.028371,0.965766,-0.937394,-0.005863,1
3,2,expert,41,0.007813,0.986902,-0.979088,-0.005285,1
3,2,expert,42,0.020360,0.970664,-0.950304,-0.008976,1
3,2,expert,43,0.016751,0.947478,-0.930727,-0.035770,1
3,2,expert,44,0.017727,0.962678,-0.944951,-0.019595,1
3,2,expert,45,0.006724,0.967194,-0.960470,-0.026082,1
3,2,expert,46,0.013865,0.907709,-0.893844,-0.078426,1
3,2,expert,47,0.018752,0.938179,-0.919426,-0.043069,1
3,2,expert,48,0.017248,0.950560,-0.933311,-0.032192,1
3,2,expert,49,0.012549,0.956056,-0.943508,-0.031395,1
3,2,expert,50,0.005009,0.969125,-0.964116,-0.025865,1
3,2,expert,51,0.026751,0.975455,-0.948704,0.002207,1
3,2,expert,52,0.011140,0.954826,-0.943686,-0.034034,1
3,2,expert,53,0.034681,0.972227,-0.937545,0.006908,1
3,2,expert,54,0.014052,0.968084,-0.954032,-0.017864,1
3,2,expert,55,0.022243,0.974355,-0.952112,-0.003403,1
3,2,expert,56,0.019433,0.966113,-0.946680,-0.014454,1
3,2,expert,57,0.011547,0.969022,-0.957475,-0.019431,1
3,2,expert,58,0.025928,0.983452,-0.957524,0.009381,1
3,2,expert,59,0.016811,0.971349,-0.954538,-0.011841,1
3,2,expert,60,0.025861,0.932152,-0.906291,-0.041986,1
3,2,expert,61,0.015198,0.250000,-0.234802,-0.734802,1
3,2,expert,62,0.015198,0.250003,-0.234805,-0.734800,1
3,2,expert,63,0.034002,0.920477,-0.886475,-0.045522,1
3,2,expert,64,0.037861,0.950596,-0.912736,-0.011543,1
3,2,expert,65,0.002604,0.977454,-0.974850,-0.019942,1
3,2,expert,66,0.018020,0.885854,-0.867834,-0.096126,1
3,2,expert,67,0.008990,0.562730,-0.553740,-0.428280,1
3,2,expert,68,0.003157,0.919095,-0.915938,-0.077748,1
3,2,expert,69,0.020888,0.938192,-0.917304,-0.040921,1
3,2,expert,70,0.003202,0.819844,-0.816643,-0.176954,1
3,2,expert,71,0.033493,0.782192,-0.748700,-0.184315,1
3,2,expert,72,0.029130,0.713905,-0.684775,-0.256964,1
3,2,expert,73,0.016672,0.804320,-0.787647,-0.179008,1
3,2,expert,74,0.005671,0.883573,-0.877903,-0.110756,1
3,2,expert,75,0.002094,0.923844,-0.921751,-0.074062,1
3,2,expert,76,0.006988,0.920459,-0.913472,-0.072553,1
3,2,expert,77,0.033493,0.782192,-0.748700,-0.184315,1
3,2,expert,78,0.029130,0.713905,-0.684775,-0.256964,1
3,2,expert,79,0.016678,0.804166,-0.787488,-0.179156,1
3,2,expert,80,0.005671,0.883574,-0.877903,-0.110756,1
3,2,expert,81,0.002094,0.923845,-0.921751,-0.074062,1
3,2,expert,82,0.006985,0.920580,-0.913595,-0.072435,1
3,2,expert,83,0.022169,0.798977,-0.776808,-0.178854,1
3,2,expert,84,0.154581,0.866340,-0.711759,0.020921,1
4,0,master,0,0.045407,0.884578,-0.839171,-0.070014,1
4,0,master,1,0.044780,0.886746,-0.841966,-0.068474,1
4,0,master,2,0.043099,0.873555,-0.830456,-0.083346,1
4,0,master,3,0.080833,0.759358,-0.678525,-0.159809,1
4,0,master,4,0.081148,0.734238,-0.653091,-0.184614,1
4,0,master,5,0.065053,0.793540,-0.728487,-0.141406,1
4,0,master,6,0.085195,0.763670,-0.678475,-0.151134,1
4,0,master,7,0.009688,0.983849,-0.974161,-0.006462,1
4,0,master,8,0.062364,0.939472,-0.877108,0.001836,1
4,0,master,9,0.008242,0.927658,-0.919416,-0.064100,1
4,0,master,10,0.017027,0.978247,-0.961221,-0.004726,1
4,0,master,11,0.048310,0.829091,-0.780780,-0.122599,1
4,0,master,12,0.000102,0.903832,-0.903730,-0.096065,1
4,0,master,13,0.005838,0.978842,-0.973004,-0.015320,1
4,0,master,14,0.010422,0.989455,-0.979033,-0.000123,1
4,0,master,15,0.002221,0.967019,-0.964798,-0.030761,1
4,0,master,16,0.091120,0.877648,-0.786528,-0.031232,1
4,0,master,17,0.042538,0.764372,-0.721834,-0.193090,1
4,0,master,18,0.046889,0.829037,-0.782147,-0.124074,1
4,0,master,19,0.000370,0.992010,-0.991640,-0.007620,1
4,0,master,20,0.050558,0.958142,-0.907583,0.008700,1
4,0,master,21,0.087869,0.949141,-0.861272,0.037010,1
4,0,master,22,0.095165,0.956199,-0.861034,0.051363,1
4,0,master,23,0.016733,0.956319,-0.939586,-0.026949,1
4,0,master,24,0.001320,0.990697,-0.989377,-0.007983,1
4,0,master,25,0.034946,0.984953,-0.950007,0.019899,1
4,0,master,26,0.006967,0.997073,-0.990106,0.004040,1
4,0,master,27,0.010420,0.966217,-0.955797,-0.023363,1
4,0,master,28,0.033079,0.962090,-0.929012,-0.004831,1
4,0,master,29,0.005549,0.968411,-0.962862,-0.026040,1
4,0,master,30,0.000081,0.984726,-0.984645,-0.015193,1
4,0,master,31,0.007882,0.987416,-0.979534,-0.004702,1
4,0,master,32,0.015939,0.975267,-0.959328,-0.008793,1
4,0,master,33,0.020535,0.961799,-0.941263,-0.017666,1
4,0,master,34,0.031244,0.973008,-0.941764,0.004251,1
4,0,master,35,0.050913,0.968554,-0.917642,0.019467,1
4,0,master,36,0.060050,0.967402,-0.907352,0.027453,1
4,0,master,37,0.038938,0.960218,-0.921280,-0.000843,1
4,0,master,38,0.048527,0.979923,-0.931396,0.028450,1
4,0,master,39,0.051702,0.947729,-0.896027,-0.000569,1
4,0,master,40,0.039068,0.958331,-0.919262,-0.002601,1
4,0,master,41,0.042143,0.965573,-0.923430,0.007716,1
4,0,master,42,0.043382,0.947661,-0.904279,-0.008957,1
4,0,master,43,0.065623,0.949509,-0.883886,0.015132,1
4,0,master,44,0.052627,0.944597,-0.891970,-0.002776,1
4,0,master,45,0.017391,0.991977,-0.974586,0.009369,1
4,0,master,46,0.018475,0.965962,-0.947487,-0.015564,1
4,0,master,47,0.035090,0.971204,-0.936114,0.006293,1
4,0,master,48,0.055602,0.954808,-0.899206,0.010410,1
4,0,master,49,0.062842,0.967324,-0.904482,0.030166,1
4,0,master,50,0.029519,0.969963,-0.940444,-0.000518,1
4,0,master,51,0.041145,0.971988,-0.930843,0.013133,1
4,0,master,52,0.043253,0.951841,-0.908587,-0.004906,1
4,0,master,53,0.038530,0.961777,-0.923247,0.000307,1
4,0,master,54,0.039866,0.966062,-0.926196,0.005928,1
4,0,master,55,0.038646,0.949883,-0.911237,-0.011471,1
4,0,master,56,0.065258,0.952354,-0.887096,0.017612,1
4,0,master,57,0.046982,0.950473,-0.903491,-0.002545,1
4,0,master,58,0.128099,0.923155,-0.795056,0.051253,1
4,0,master,59,0.022550,0.953435,-0.930885,-0.024015,1
4,0,master,60,0.007188,0.944449,-0.937261,-0.048364,1
4,0,master,61,0.003796,0.500000,-0.496204,-0.496204,1
4,0,master,62,0.003796,0.500040,-0.496243,-0.496164,1
4,0,master,63,0.003208,0.975065,-0.971857,-0.021726,1
4,0,master,64,0.045242,0.924565,-0.879323,-0.030193,1
4,0,master,65,0.000762,0.953687,-0.952925,-0.045551,1
4,0,master,66,0.001819,0.942922,-0.941103,-0.055259,1
4,0,master,67,0.001437,0.943949,-0.942512,-0.054614,1
4,0,master,68,0.000480,0.996720,-0.996240,-0.002800,1
4,0,master,69,0.000008,0.803986,-0.803978,-0.196006,1
4,0,master,70,0.001274,0.933661,-0.932387,-0.065066,1
4,0,master,71,0.011222,0.707429,-0.696207,-0.281349,1
4,0,master,72,0.004207,0.980661,-0.976454,-0.015131,1
4,0,master,73,0.043741,0.834389,-0.790648,-0.121870,1
4,0,master,74,0.043256,0.855880,-0.812623,-0.100864,1
4,0,master,75,0.032989,0.936716,-0.903727,-0.030295,1
4,0,master,76,0.007125,0.982358,-0.975233,-0.010516,1
4,0,master,77,0.011222,0.707429,-0.696207,-0.281349,1
4,0,master,78,0.004208,0.980660,-0.976452,-0.015132,1
4,0,master,79,0.043740,0.834390,-0.790651,-0.121870,1
4,0,master,80,0.043256,0.855880,-0.812625,-0.100864,1
4,0,master,81,0.033006,0.936663,-0.903657,-0.030331,1
4,0,master,82,0.007164,0.981792,-0.974628,-0.011044,1
4,0,master,83,0.036896,0.616351,-0.579456,-0.346753,1
4,0,master,84,0.000128,0.991229,-0.991101,-0.008642,1
4,0,expert,0,0.034895,0.849892,-0.814997,-0.115213,1
4,0,expert,1,0.034243,0.856360,-0.822117,-0.109397,1
4,0,expert,2,0.037068,0.824950,-0.787882,-0.137982,1
4,0,expert,3,0.062791,0.738017,-0.675226,-0.199192,1
4,0,expert,4,0.060030,0.739592,-0.679562,-0.200378,1
4,0,expert,5,0.060467,0.699436,-0.638968,-0.240097,1
4,0,expert,6,0.062248,0.763606,-0.701358,-0.174146,1
4,0,expert,7,0.012119,0.973562,-0.961444,-0.014319,1
4,0,expert,8,0.081065,0.955276,-0.874211,0.036340,1
4,0,expert,9,0.046059,0.871708,-0.825649,-0.082233,1
4,0,expert,10,0.081164,0.919506,-0.838342,0.000671,1
4,0,expert,11,0.029459,0.868092,-0.838634,-0.102449,1
4,0,expert,12,0.008218,0.854294,-0.846075,-0.137488,1
4,0,expert,13,0.038812,0.942981,-0.904170,-0.018207,1
4,0,expert,14,0.042508,0.956389,-0.913881,-0.001103,1
4,0,expert,15,0.015036,0.838132,-0.823096,-0.146832,1
4,0,expert,16,0.128340,0.897862,-0.769522,0.026201,1
4,0,expert,17,0.102067,0.710295,-0.608228,-0.187639,1
4,0,expert,18,0.114938,0.760927,-0.645988,-0.124135,1
4,0,expert,19,0.041548,0.930238,-0.888690,-0.028214,1
4,0,expert,20,0.079765,0.876106,-0.796341,-0.044129,1
4,0,expert,21,0.015638,0.991548,-0.975910,0.007187,1
4,0,expert,22,0.040844,0.971797,-0.930953,0.012641,1
4,0,expert,23,0.000152,0.960756,-0.960604,-0.039091,1
4,0,expert,24,0.042913,0.949692,-0.906779,-0.007395,1
4,0,expert,25,0.008857,0.975484,-0.966628,-0.015659,1
4,0,expert,26,0.046093,0.945941,-0.899848,-0.007965,1
